Feature1,Feature2
-0.66792597,-1.087712847
-0.918945507,-2.386204713
-0.941001129,-0.694434204
-2.357634593,-1.296129386
-0.811613032,-0.324883
0.070724287,-0.943947617
-0.342974586,-0.212822401
-1.477844776,-1.86019522
-1.179669796,-1.788966741
-1.494942132,-0.626701992
-1.493174781,-0.551807992
-1.243011284,-1.422052715
-0.590423267,0.506549395
-0.573057925,0.968117829
-0.549561275,-0.853112065
-1.900038885,-1.368276339
-0.483507686,-1.212682808
0.04870032,-1.76013938
-0.916639326,0.370912881
-1.010449773,-2.367789342
-1.535294256,-2.174462206
-1.029902599,-0.947890027
-0.610695149,-1.208624904
-1.780340177,-3.227159296
-1.163364753,-0.798478021
-1.003509553,-0.341416781
0.014043757,-1.041654916
-0.079503109,-2.423815152
0.417954938,-1.999017212
-1.633391266,-3.625593023
-0.138806046,-0.862104763
-1.473533386,-2.737800477
0.236623102,-1.500259208
-1.660677629,-1.533175913
-1.504141864,-1.40721499
-0.709090363,-0.605133319
-1.383333066,-1.542314625
0.425543312,0.456456119
-1.212990616,-1.40758385
-0.469502509,0.733144763
-0.602760212,-0.600125235
-0.719823068,-2.740974443
-0.831396049,-2.529081017
-1.092902787,-1.438420653
-0.839075778,-0.357409627
-0.593179727,0.55961373
-1.505958905,0.149145781
-0.767875679,-0.877343208
-0.243559402,-0.083158151
-0.417523237,-0.813183894
-0.289776831,-1.571081744
-0.471443289,-0.418859451
-1.743255141,-1.362270303
-1.576058648,-0.558201479
-1.325062952,0.16691267
-0.559421401,-1.241484763
-1.028076253,-0.961777315
-0.011695406,-1.471984617
-1.250426315,-0.661789463
-0.582526676,0.229389686
-2.170082649,-1.420444883
-1.547306604,-0.007961333
-1.246463781,-0.955739649
-1.113025751,-3.112149983
-0.211870979,-1.086328148
-1.463316293,-2.58661823
-1.526377891,-0.099087102
-0.951947762,-2.625899055
0.261566279,-0.622606947
-1.221223077,-2.845968614
-1.63390612,-1.670695215
-0.681764153,-2.965578363
-0.686229535,-1.002440207
-2.116926323,-0.75417715
0.098006985,-0.109984911
-1.026910589,-1.231975066
-1.577424497,-0.19144155
-0.537723583,-0.529104247
-1.339137988,1.481446989
-1.060263547,-1.559930303
-0.761473353,0.461569551
-2.114076255,0.050829657
-1.071168502,-0.244162438
-0.491550747,-1.062779379
-0.543679355,-0.876431596
-0.61687843,0.948212059
-0.536584794,1.01059859
-0.263089229,0.463738255
-1.656791904,-1.157461837
-0.260697176,-0.850682044
-1.946513476,0.425762043
-1.249801404,-1.615214218
-1.43656571,-1.631135885
-1.582397717,-2.712090804
-1.313872739,-0.793590385
-0.924239433,0.203687639
-2.006305985,-3.512315029
-1.134672468,-0.32115062
-0.8994711,-2.892894957
-2.104062312,-0.967317841
-2.014415933,-1.666319284
-1.591844747,-1.575391666
-1.558203427,-1.154694765
-0.352462857,-0.875989628
-1.437373858,0.008193875
-1.20983982,-0.448785118
-1.277368691,-2.52132297
-1.556829123,-1.573004627
-1.758731251,-3.547344955
-0.756487318,-0.235008488
-0.669896176,-2.926808138
-1.593162598,-0.388519645
-1.124063212,0.259235883
-1.626060265,-0.64153986
-1.767955984,0.75562782
-1.604296815,-3.024124211
-1.061155738,-0.906344417
0.450147684,-1.572287319
-1.056047314,-1.519876388
-0.472337683,-2.932616397
-0.878886791,-0.935054364
0.113094194,-2.006306208
-1.563795272,1.665616542
-0.820813329,-1.313442582
-1.310560941,-1.026370474
0.080735447,-0.721130549
-1.31959021,-4.488769939
0.986864689,-1.16450628
0.177726141,-0.568841983
-0.800796574,0.496501071
-1.900544087,-1.174157313
-1.392524025,-0.039223193
-1.497590807,-0.230812278
-0.616295771,-2.734166157
-1.896622512,-1.728210991
-0.289438609,-2.036900993
-2.23769628,-0.718519204
-1.50588081,-0.788055933
-1.162406427,-0.286389001
-0.883049903,-2.830628333
-0.918576832,-1.457233917
-0.351834635,-1.249937745
-0.528543846,-0.715860143
-2.146997932,-0.978517244
-2.40032524,-0.192227605
-0.327653926,-2.125276608
-0.946380778,-0.8618321
-0.757840839,-0.302851835
-1.227164886,-1.13970269
-0.917858182,-0.898713422
-1.397516613,0.895689602
-1.044900048,-0.560326731
-0.858207893,-1.607358273
-1.018512122,-1.328923449
-2.440889596,-0.432465394
-0.159987321,-2.198384478
-0.529687291,-0.45628845
-1.322562098,-2.443923148
-0.875886135,-2.5641214
0.08751025,-0.028020868
-1.479107354,-3.094882568
-0.389585157,-0.039426797
-2.30892127,0.095073122
-0.515284882,-2.315582191
-0.3263613,-0.715567269
-1.609543413,-0.381694974
-1.771263825,-0.20438345
-0.786218492,-2.397549016
-1.055373014,0.30713185
-0.817870573,0.225071455
-1.401296722,-1.262697127
-1.476220817,-1.023496043
-2.785782868,-0.942068835
-2.123007912,0.195514849
-0.651104714,-3.49529114
-2.014731749,-0.735643137
-0.950507816,-1.058993336
-1.725848863,-1.543646673
-0.283782959,-0.698062596
-0.861290923,-0.573186942
0.085101131,-0.865141798
-0.900895063,-1.800761154
-0.884615214,-2.133364343
-1.421376256,-4.900218159
-1.45547229,-1.799229581
-1.088724575,-1.100155147
-2.054358341,0.541703031
-2.175228587,-0.827846171
-1.233211861,-1.056358878
-1.820824027,0.005404643
-0.312840719,-1.649142148
-1.473215177,-2.371953798
-1.026990905,-0.707358847
-1.905567159,-0.696062233
-0.749705579,-2.359842066
-0.006256948,-1.881588998
-1.231160104,-0.610699207
-2.555920419,-1.71634501
-1.372810864,-1.88577755
-0.722863,-1.273951329
-1.355131366,0.29484276
-0.779557043,0.176018421
0.262124379,-0.958600147
-1.365753327,-2.065540902
-1.285966476,0.129512555
-2.384947743,-1.681958171
-0.859618483,-0.12207751
-1.872276884,0.398706634
-1.940581497,1.55866882
-2.000006217,-2.694636765
-1.53979474,-0.898130188
-1.459853565,0.919727725
-1.434104789,-0.837039791
0.974550321,-0.274893475
-0.647117397,-0.37638775
-1.084687261,-0.053992699
-2.690818949,-0.863046127
-3.2085447,0.299755882
0.166982231,-0.345851521
-1.399054886,0.334260506
-1.678690365,-0.809621114
-1.729365341,0.831125706
-0.463964233,-0.793195575
-1.268679586,-1.461771216
-2.129084993,0.375641479
-1.389320691,-1.167502349
-1.416350782,-1.466006486
-1.449369902,1.222662273
-0.996365213,-0.221917135
-1.0830463,-0.726529801
-0.58358174,0.166362442
-1.330477199,0.308845326
-0.97581443,-0.743828962
-1.83426395,-1.628084716
-1.433582798,-0.869618672
-1.151648902,-2.654158664
-1.792858407,-1.227798905
-0.773553827,-1.066137711
-1.102857607,-0.588016468
0.80945972,-0.021883494
-0.400519944,-0.834593326
-1.967839599,0.421575181
-0.678270024,-0.740966057
-1.278991422,-1.215871137
-0.996734141,-1.009691658
-0.5342653,-1.402766722
-1.522681479,-1.81484217
-1.151066688,-2.05023254
-1.068236046,-1.270289594
-0.67856551,-1.100407352
-1.33014705,0.18976012
-0.990219543,-1.133328342
-1.438799187,-0.184833192
-0.788722404,-3.118363321
-1.183896282,0.398191476
-0.429161018,-0.502200978
-0.642178635,-0.272723431
-0.238793848,-1.331134117
-1.959600045,-0.366930261
-1.409096595,-2.557394971
-0.879087595,-2.283536282
-2.364760674,-1.532717664
-0.872642339,-2.195677405
-1.186459511,-1.465184026
-1.456337555,-0.093722288
-1.844991209,-0.491880124
-2.12826923,-0.56932928
-0.602743821,-2.864023437
-0.549739606,-1.71612343
-1.357359223,1.609884979
-1.049915996,-1.568628302
-0.613546302,-0.201570693
-0.497179998,0.665458202
-1.226492135,-1.143964758
0.793477559,-0.999155648
-0.332430489,0.491798934
-1.379504656,-0.080577926
0.067458187,-0.116362077
-1.063811088,-0.933867361
-1.726581955,-0.529333716
-1.722496539,-0.579655314
-1.441094605,-2.486036411
-1.943749624,-0.251244311
-1.166255032,-2.156644144
0.615156171,-3.12737696
-0.955122824,-2.482774764
-0.899111501,-1.663925367
-2.034895402,-0.135407978
-2.771107211,-1.103785104
-2.706404414,-1.172997353
-1.794179204,0.307555981
0.249510486,-2.564055734
0.088551942,0.448727837
-2.070295082,0.209574803
-1.276534981,-1.734931375
-1.301818849,0.537598698
-0.90642073,-0.834271456
-0.481265176,-2.067481778
-1.157896771,-2.883204511
-2.277380236,-4.075038523
-0.808254801,-1.832237817
-2.375081383,-3.66644293
-0.609613247,-0.929774047
-0.829560667,-2.659685174
-1.730045676,-1.083746726
-0.831126948,-2.352686637
-1.675195543,-0.812755116
-1.540824309,-1.265577467
-1.360950896,-0.638258947
-0.052177808,-1.493266771
0.096290052,-2.09207852
-0.826599727,0.098829884
-1.869400849,-1.167674227
-0.969393831,-2.719917528
0.810274971,-3.981425883
-1.602674168,-0.817484216
-0.781122813,-2.448485527
0.140431548,-2.305430737
-0.719881134,-1.651277103
-1.968349092,0.638272312
-1.870431958,1.039145699
-0.94066543,-3.33225997
-1.213515306,1.596304114
-0.620221961,-0.556594302
-0.911952768,-0.633372459
-1.302989351,-2.443400282
-0.871465313,1.134077335
-1.179379663,0.674350905
-0.658689332,0.246026736
-1.820822358,-0.86444047
-1.819976953,-0.591770916
-0.972504281,-1.250969107
-0.383173283,-1.368358719
-0.493041038,-2.282740147
-1.66672649,-0.084061512
-1.239933333,0.527726389
-1.158127395,-0.836544169
-1.118307455,-0.945749515
-0.314555606,0.104037266
-0.146632967,-2.205443041
-1.465890471,-1.680441524
-1.397285411,-1.469715485
-1.325854681,-4.703640463
-1.74354859,-0.881516421
-0.303683736,0.519256583
-1.313081602,-0.330951492
-0.714164763,-0.869180823
-0.326138733,-0.503828519
-1.057675082,-0.07259443
-0.193594578,-2.255301892
-1.160008909,-1.630501127
0.007189989,-0.564864443
-0.367174001,-0.248474624
-0.132865933,-2.210005117
-1.199608022,-2.558341204
-0.575616965,-0.945093394
0.159790554,-0.766151617
-0.552034798,-3.401109984
0.533343333,-1.405080142
-0.563962412,-0.879775074
-1.616726056,-0.752461092
-1.084235602,1.038115526
-2.213249635,-2.869416796
-0.238171561,-1.605766702
-1.5678661,-0.884490547
-0.54531796,-1.831180099
-1.313711395,-1.394490251
-1.221802032,0.085020056
-0.683214202,-2.35949609
-0.314094243,1.427861964
-0.382208709,-0.56140378
-1.265940083,-1.00306882
-1.663009324,-1.085349156
-1.393237981,-0.697801031
-1.057646108,-2.048632645
-0.371786119,-1.793462934
-0.171606251,-0.394689734
-1.629046885,1.660394708
-1.575879913,-0.920247609
-1.775049481,-0.573046298
-0.888587691,-0.929122916
-0.903700553,-2.374075966
-1.413341329,-0.689511626
-0.060424331,0.204067413
-0.12137515,-0.040781349
-1.598099214,-3.691045067
-1.182583722,-1.408422127
-0.982023279,-0.250697777
-1.381563861,-0.851974369
-0.668087838,-1.40581546
-1.322024774,0.476515604
-0.532664989,-1.477992606
-1.404604806,0.032262509
-1.034268387,-0.12340341
-0.155285113,-1.7165663
-1.500099906,-0.158019779
-1.443700567,-0.973462738
-1.538037814,-1.695513045
-0.577037664,0.009322357
-1.105565241,-0.943611259
-0.092753128,-1.432027966
-0.390299436,-1.309515521
-1.259669074,-0.433250641
-1.54953871,1.954387783
-1.008553402,-0.795396136
0.686760296,0.205162386
-0.268432426,-1.432777295
-1.464967512,-0.963752175
-0.094029429,0.083763007
0.193159826,0.92082526
-1.76602229,-1.730645818
-1.590866305,0.095606852
-0.467328355,1.618635514
-0.851367423,-1.150331322
-1.531800707,-2.062932545
-0.090266421,-0.557968339
-1.289126762,-2.791624668
-0.852685496,0.852509666
-0.223582163,-1.430260425
-1.232642699,-3.853766027
-0.283459336,-1.920892248
-1.174361491,-1.15674122
-1.130786388,-3.139191881
-1.697820607,-2.297243299
-0.533756574,-0.543261427
0.297808385,0.537790365
-1.13016799,0.8984894
-0.392137804,-2.631547365
-0.284962112,-0.103015245
-1.130124952,-0.022624286
-1.584635745,-2.245409033
-1.577361571,-1.293752987
-1.123884005,1.761227575
-1.013643046,1.595194293
-0.904310861,-0.399138979
-0.027585987,-0.756722089
-3.010727304,-1.359279118
-1.044763988,-0.348717397
-1.0884971,-0.767931123
-1.122492909,-0.283963895
-0.918052852,-0.743162812
0.237171584,-0.30431645
-1.755373066,-2.064757777
1.047401452,-2.867670301
-1.520333786,-2.197193194
-0.842709242,-1.956810616
-0.605515849,-1.811293365
-0.394100602,-1.717246081
-0.671529084,0.679032872
0.994394012,-0.004969044
-0.95771626,-2.012438248
0.429719331,0.19141745
-0.389467252,-0.799630165
-1.381169139,-1.227951645
-2.050777411,-1.636047886
-0.463551113,-2.539299733
-0.604060314,-2.777284085
-1.312196265,-2.149313431
-2.480018893,-0.097267892
-0.60307941,-1.595412237
-0.170275048,-0.171193678
-0.77476333,-0.289736144
-0.642802887,-0.538521363
-1.410811781,-1.412757918
-0.567929046,0.027938548
-0.93579857,1.172545973
-0.065291892,-1.588575307
-0.202681926,-1.500870392
-0.983500723,-0.164058905
-0.808365824,-0.813332435
-0.590309854,0.502648261
-1.887428619,-2.211604494
-1.158522692,-2.928284785
0.41834352,0.130383469
-2.508631311,-3.41259212
-1.433050896,-1.094467207
-1.156465934,0.427588402
-1.790076286,-0.0206271
-0.614874641,-1.210145328
-0.108694906,-2.338066339
-1.016124674,-0.797778606
-0.456774122,0.31017489
-1.844046464,-0.073948261
-0.812676748,-2.320396464
-0.77702736,-0.272647566
0.127433724,0.800383215
-0.91485993,-2.398519415
0.717088441,0.498991574
-1.124711103,-1.644670115
-0.278584603,-0.505490898
0.557580909,-2.04605434
-1.158771121,-0.911925913
-1.199459036,-1.659580333
-2.44199385,-0.729618228
-1.17341991,-3.003686606
-1.869134147,-0.8409311
-1.309559053,-3.816529275
-1.669799869,-0.931276926
-0.625540626,-0.254506684
-1.057067637,0.531425465
-0.672377245,-1.437368437
-0.224225253,-0.37089109
-0.328048803,-0.078204252
-0.892088781,-0.384584072
-1.02406561,-0.861968214
-1.467627153,-2.701321423
-2.045916632,-0.623179968
-1.075910992,-0.248413151
-1.431632831,-1.562467086
-1.813812735,1.943327408
-0.255437193,-1.252584157
-0.614876529,1.152015037
0.713914541,-0.454574528
-1.287618634,-0.505657185
-1.094447308,-0.721959535
-0.982782775,-0.611947787
-1.639774494,1.282308007
-0.931791473,0.17951502
-0.016652551,-0.467414271
-0.589392902,-2.436475644
-1.803766637,-3.040362346
-0.310380611,-1.278569941
-0.517813684,-3.789962172
-0.603910522,-0.922995029
-1.37165395,-2.850572773
-0.757989934,-1.172478543
-0.633297593,-1.158865045
-2.286712794,1.465492765
-0.355425402,-2.82890179
-1.149920055,-2.29737053
-0.380792912,0.227261708
-0.553318885,0.231407224
-0.648541626,0.278086436
-0.501482986,-2.077367674
-0.637662268,-0.303892916
-1.658399516,-0.949855511
-0.583435894,-1.824430511
-1.176082159,-0.76814613
-1.459692278,1.553621655
-0.043081826,-1.904815426
-0.160071732,-0.299024878
-0.676516934,-1.988336494
-1.791809689,-1.714159817
-0.944051549,1.183594776
-0.671274455,-2.667165352
-0.989884228,-0.048238267
-1.217604785,-1.454225891
0.202778916,-1.315346768
0.310836735,-2.193435146
-0.843498684,-2.120051206
-0.947335408,-1.563014009
-0.580132286,-0.08650147
0.557593898,0.016531164
-0.427654249,-0.034103418
-1.189007501,-2.221913089
0.000375229,-1.412001876
-1.239388513,1.662791007
-0.915503031,-0.764460331
-1.51074857,-0.858865063
-1.543992442,-1.622729271
-1.958108471,-0.290603391
0.134970588,-1.000655511
-1.77611522,-1.165275626
-0.40153607,-0.901986511
-1.591697551,-2.65288504
-0.965045056,-0.720192022
-1.359263893,-2.005404557
-1.411044265,-1.126710875
-1.199925961,-3.421186781
-0.549254567,1.11840247
-0.136835549,-1.732340539
-1.268303697,-1.252719038
-0.331187077,0.339798429
-2.01525727,-1.568722582
-2.948401262,-0.725294805
-1.058995632,-0.994175263
-0.217485502,-0.328702467
-1.377715128,-0.533511899
-0.520804291,-1.059292693
-1.751097477,-0.781431874
-1.679579654,2.059661335
-0.955671877,-1.086901098
-0.658101419,-2.440000179
0.512544552,-0.796720761
-0.486941347,-1.294313759
-1.00612637,1.26696964
-1.77182328,1.058303576
-0.91456947,-3.065016215
-1.555209037,-1.080555781
-0.213929083,-2.106087865
-0.791453505,1.073834369
-1.43586357,0.148825034
-0.466342577,-1.291826162
-1.225204345,-1.190217039
-0.430647712,-0.472768485
0.015655165,-0.413778334
-2.650450779,-1.606194669
-0.985125534,-1.055828422
-1.694388755,2.296014677
-0.583327757,-0.134977723
-1.821364281,-0.843626094
-0.59078227,0.878087499
-1.777697798,-1.73109739
-0.116307081,0.474001689
-1.069415746,-1.995694305
-0.807523642,0.002253054
-1.45462939,-0.212055234
-1.411088199,0.639164045
-0.069808579,-0.461355959
0.22091191,-1.742655255
-1.324928323,-1.071105238
0.067437492,1.051223816
-0.864420904,-0.791244483
-1.880648117,-1.439174511
-1.161771932,0.551445772
-2.025123475,-3.97866085
-0.615130526,-1.47313435
-1.546182337,0.008048406
-1.833063908,1.914447634
-0.605244084,-4.203256437
-0.20835435,-0.545557082
-1.154928219,-2.127767337
-1.045760335,-0.882668347
-2.411901498,-1.181629063
-1.575085702,-0.207243801
-0.657291391,-2.084574388
-0.921950347,-1.695799765
-0.090727727,-0.490073672
-0.997334831,-2.904426245
-0.12460167,1.597756156
-0.978654929,-0.789629859
-0.828990166,0.894313871
-1.871415606,0.11186512
-0.888451302,-1.03879439
-1.632020062,-0.129948965
-0.870833056,-2.820365128
-1.838035808,-0.261244199
-1.391927457,-0.216483274
-0.391642846,-2.774036757
-1.964892741,-1.048450034
-1.262653657,-4.291462218
-0.508940603,-0.083385618
-2.133491108,-2.735952254
-1.326389762,-1.047934616
-1.95756965,-1.600756518
0.717115352,0.863355339
-1.793697346,-0.180316294
-1.891740298,-0.407586836
-1.07142178,-0.675381616
-0.743831874,-1.618181789
-1.329773209,-0.64147994
-1.581221497,0.977677941
-1.295928658,-1.141486638
-0.713017603,-0.62274112
-0.420795867,-0.509582421
-1.409154181,-0.563678433
-1.476023438,-0.581789672
-0.719403706,-0.351282953
-1.348344534,0.410247094
-1.23769997,-0.770093462
-0.19222896,0.485014995
-0.721846943,-2.068172692
0.080823403,-1.445091132
-1.337403669,-0.581261339
-2.001768794,-2.279058973
-0.644597289,-0.751693535
-0.9606183,-1.101747886
0.54107349,-1.597677732
-1.013742221,-1.173940384
-1.266278378,-1.564088339
-1.966148132,-1.279136255
-0.841143887,-0.170485951
-0.21814441,-0.505399478
-0.195175721,-2.177219133
-1.996822575,-1.930135694
-1.580571699,-1.714137856
-1.084340109,0.733115953
-1.589119377,0.094523299
-0.683902822,-1.590294601
-0.629599013,-2.271838246
-1.262519557,0.095827013
-0.361149568,0.190052664
-1.362799721,-2.066807927
-0.4623583,-1.887144521
-1.349214196,0.070218578
-1.461809974,-3.340339047
-0.143938713,-0.019973468
-0.263709846,-2.149868371
-0.445381422,-0.317245259
-0.618290736,-2.960597628
-1.154932906,-1.319391499
0.387152132,-2.465468113
-1.645840932,-1.286398061
-1.926689469,-2.751642038
-0.754794703,-1.063964581
-1.197754746,-0.709648574
-0.928183887,-1.257143863
-1.076736208,2.06331487
-1.02971748,0.182754247
-0.792536476,-0.926683943
-0.132948936,-0.834139804
-1.872259982,-1.440859843
-0.516015948,-0.942897429
-0.446438256,-0.30780087
-2.070730574,-3.699033666
-0.376811975,0.883760686
-1.284077196,0.566906049
-1.278101405,-1.563487153
-0.828110681,-0.083924351
-0.482088988,-0.611217258
-1.294407965,-0.931438027
-1.191753377,-0.230790661
-1.881983523,-0.19333026
-0.358396453,-3.515071971
-0.788911725,-1.445866578
-0.369611628,-1.696100334
-0.397798289,-0.060993112
0.088075542,-2.23462031
-0.116180602,-1.425588285
-0.623417235,0.405495113
-1.549078524,-0.594650183
-1.535904315,0.587797818
-1.870750567,-1.097204867
-0.539041828,-0.701034977
-0.232794197,0.736668399
-0.041930015,-1.541815962
-1.280802565,0.343995708
-0.158145334,-0.37697299
-2.163148694,0.473536671
0.448333014,-0.752906347
-0.977203495,-0.486430123
-1.027019012,0.860428719
-1.036625554,-1.161919942
-0.890299395,-2.84566379
-0.853700806,-2.679857243
-0.610191442,-0.279281752
-0.150591977,-2.013509878
-0.470110524,0.591515288
-1.522311231,-0.865967352
-0.393277749,-0.167938324
-1.86898484,0.149980178
-0.541010081,-0.188203417
-0.750323758,-1.312499414
0.06650276,-0.719024562
-0.933779613,-0.936345579
-1.052769934,0.077691361
-1.212302844,-2.676487069
-0.240795054,-0.770654093
0.334790012,-1.214406407
-0.915390583,0.393546772
-0.624119332,-0.242718934
-1.68438244,-1.90271213
-0.961447982,-1.815284076
-1.225447386,-0.880912413
-0.280117087,1.776280095
-1.412738005,-1.821814412
-0.654260582,0.577998586
-0.217833487,-0.932622065
-1.700096379,-2.113484623
0.108047312,-2.343922145
-2.048820265,-1.871852546
-0.667060289,-2.874077888
-1.768100854,-0.698325019
-0.952831598,-0.447709432
-1.771101612,-0.269673594
-0.62760314,-1.68207063
-0.788036916,-3.061117029
-0.850987131,-0.054047238
-1.831504774,-2.090557986
-1.890128803,-0.163260326
-1.671399177,1.648300479
-0.324909543,-3.011111713
-1.884701584,-1.73905871
-0.567591872,-0.604233184
-1.727651947,-0.206247502
-1.416339333,-1.936973355
-1.716840994,-0.40164342
-1.258589261,-0.743130952
-2.133078762,1.355966438
-0.189778441,0.128344535
-0.84860997,-1.664351376
-0.911150223,-2.77145098
-0.885632812,-0.654112771
-1.49058985,-2.317375278
-1.079395838,-3.039110668
-0.871072336,-0.121852909
-0.717593501,-2.178777729
-0.908053534,-1.336387548
-1.615855029,-0.489832118
-0.719300529,-0.92428886
-0.865813676,-0.330751153
-0.928363446,-0.254854735
-0.257921567,0.658577713
-1.104747658,-0.767482256
-0.629435948,-0.026884142
-2.09852647,0.442959504
-1.938685744,-0.609198554
-0.149188261,0.330617328
-1.46146719,-1.6464541
-1.561281906,-1.10495629
-0.231182257,-2.983640833
-1.624535914,1.362668769
-1.127747476,-0.809391005
-0.855343742,-0.897549036
-0.730558576,-1.493096778
-0.353853868,0.200292008
-2.539355601,-2.852356031
-1.535839042,-1.750694918
-1.547021566,-3.944719796
-0.261338366,-1.91459728
-0.308275039,-1.004639217
-1.636868521,-1.140221034
-1.650883062,-1.870565159
-1.423258753,-0.688054611
1.102048112,-2.580385538
-0.94987155,-1.242582351
-0.860149387,-2.235727703
-1.641608732,-0.484949121
-1.06273572,-2.671907238
-1.685559353,-2.083597504
-0.341891125,-0.860904944
-1.349222748,-0.906380229
-2.788969546,-1.636199626
-0.489201003,-0.67333536
-1.328338435,-2.517332164
-0.593529864,0.342066527
-2.339352949,0.882225462
-0.856742846,0.761315214
-1.015593696,1.761430717
0.309961285,-2.268874763
-2.459647419,-2.861923906
-0.763183911,0.155497938
-2.803216773,-0.877816635
-1.243673321,-0.90560538
0.032339102,-2.359075911
-0.245746371,1.48477272
-1.708721331,0.245261562
-0.76127783,0.263676711
-2.604285295,-0.12460034
-0.921659496,-1.306343694
-2.3670744,1.242182051
0.245395975,0.529387907
-0.69315934,0.270724567
-0.915371656,-0.79013654
-1.364117627,-3.067164175
-0.0864972,-3.250063172
-0.950153205,-2.836732929
-2.472264575,-2.977488211
-1.371899492,0.640658202
-1.181406712,-0.007167652
-1.586275516,-0.863096797
-1.285039514,-0.421081377
-1.504015309,-1.116394365
-0.229542784,0.731829621
0.264405399,-0.523473411
0.358908053,-0.610647159
-1.551117237,1.23549776
-0.19765964,-1.448887036
-0.610869769,-2.036155598
-0.5196443,-0.419414429
-0.909093887,-0.107762808
0.462463187,-0.934213372
-2.131636498,-1.162797069
-0.166616284,-3.098555486
-1.00559614,-1.721006669
-0.026249139,-1.822067975
-1.555138183,-0.228367194
-2.066524719,-1.995950211
-1.627192565,-0.535455609
-0.323403117,-1.294388342
-0.772404209,-3.111909568
-0.403967642,-0.449391704
-0.995839425,0.155584314
2.695277899,-5.134550187
2.946347248,-4.031582589
1.908729798,-4.861760886
2.198191855,-4.539275102
3.730819347,-5.324261709
2.533651396,-5.646470289
2.124563029,-5.77873603
3.547941711,-3.555033252
1.181790943,-5.059556233
3.260734375,-3.670571766
3.299172831,-5.089678953
3.461308609,-5.058216729
2.647933833,-3.569088371
3.053211597,-3.991658011
2.241574596,-4.842203692
2.412457321,-5.840033322
2.565064727,-2.745736002
3.014747024,-4.212264954
3.422439164,-2.243295364
3.35087502,-0.974589352
1.647246944,-5.902967915
2.521302185,-3.988197114
2.994226744,-4.3133944
1.708446421,-4.964012607
3.474590482,-3.064740331
3.323652178,-4.928765568
2.192351455,-3.14426788
4.504468881,-3.576679691
3.056271695,-5.525690251
5.269916121,-4.255640418
3.444014473,-6.279236038
1.270259187,-3.808082038
4.069109913,-5.404418454
2.739890085,-3.969562288
3.203532112,-2.193595419
3.388479366,-3.829580069
3.640111098,-3.810748548
3.38797101,-2.231151158
1.365801815,-5.085882561
2.477945122,-5.808706383
3.494392144,-3.751924897
4.011988873,-4.836454261
3.275889821,-4.284445746
2.440436816,-4.286752714
2.403970915,-2.170686387
2.343880882,-4.33315795
3.534527707,-4.106011634
2.925403806,-1.267630804
3.507592197,-3.065533804
2.338825194,-3.273463536
3.656325122,-4.922013638
2.949966716,-5.336790315
4.23284146,-4.436621595
1.89538386,-6.049177613
2.250189701,-0.777875753
3.167815314,-5.241988541
3.179520209,-5.18225064
2.465315135,-3.357630451
3.073668233,-4.136269099
3.601088526,-3.476118597
1.946285337,-3.135855732
4.000365007,-3.506670651
3.081207309,-4.009974603
2.230983315,-2.520996415
3.388534922,-2.402398222
4.304600721,-1.941521444
4.861076867,-1.530458613
4.528767396,-2.554561646
2.831938368,-4.018268612
1.97313685,-3.264369324
4.066938612,-3.61693735
2.54085918,-3.28986441
4.049909959,-4.556998535
3.966130259,-2.067002588
2.501327163,-2.386793654
3.826219248,-3.35830283
3.278884537,-6.137196462
3.67332816,-3.992689291
3.542654823,-4.899171078
2.41984761,-5.42273414
2.842939019,-3.75947652
3.774372415,-4.096787024
3.246258342,-4.81265902
3.928499584,-4.191742306
2.911136622,-5.553587555
3.118599059,-3.907296512
2.252277738,-2.2776964
2.582105413,-2.008091163
2.089779374,-5.70885988
3.793337284,-5.341254559
2.083868207,-6.857839881
4.218499192,-4.946223728
3.491664447,-2.381943932
3.29950289,-4.228118696
1.570110049,-4.207023933
2.238727939,-4.502536007
2.116735312,-3.320381965
3.251621809,-3.791289755
2.424584822,-5.022003015
3.854054166,-4.164903008
3.180844561,-4.534312066
2.274436865,-3.118602538
2.88895755,-4.950145888
2.141586759,-5.813859186
2.803597821,-3.275428678
3.446036214,-4.446504858
3.10413409,-1.340005342
2.834287658,-3.909831759
2.46665581,-2.070723303
1.714128783,-2.686580124
1.989767322,-3.170961164
2.000982249,-5.281827618
1.829464664,-3.522354489
2.774483624,-5.274000946
3.373394005,-2.936710189
2.780162301,-1.409828532
3.014607432,-3.754816769
3.429469348,-4.930066409
3.181112654,-3.512354403
2.151564514,-4.351650336
3.036349434,-4.089222168
3.505421169,-4.954563961
3.3697156,-3.022384018
2.974295107,-4.100434603
4.066092135,-3.602605058
1.877375044,-3.193222189
3.401431232,-3.902127616
2.679124298,-4.644574689
3.289854146,-3.01216721
2.232473663,-2.471552543
2.454174379,-4.787875628
2.708071478,-2.583702577
3.028302485,-4.334938962
3.118628964,-4.228310124
2.5007644,-2.747638972
2.671975536,-3.818298456
3.717764605,-5.266359221
2.713926186,-3.518562809
2.449831736,-3.012127295
1.974958356,-3.623080973
2.525578851,-2.306940568
2.957804651,-1.637682449
2.673982427,-3.228957659
3.399082827,-6.114426422
1.100161074,-4.263429219
2.073795495,-3.990644273
3.553702191,-3.559472941
2.809475385,-3.221507406
3.836184112,-3.478879031
2.262707265,-2.928853847
4.196956855,-3.732932405
2.092952035,-1.106953292
3.83674688,-4.439278436
3.315139602,-4.124539421
